Datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque
08/11/2012 22:00,282.97,284.47,289.53,284.56,294.58,293.22,298.99,304.04,292.6
08/11/2012 23:00,282.67,283.78,289.64,284.52,294.05,293.21,298.78,304.01,292.11
09/11/2012 00:00,281.52,283.52,288.16,283.18,293.12,292.08,297.51,301.96,289.46
09/11/2012 01:00,280.86,282.71,287.46,282.21,291.07,290.76,296.63,299.72,286.77
09/11/2012 02:00,280.12,281.3,287,281.3,289.94,289.8,294.35,297.32,284.49
09/11/2012 03:00,280.06,279.79,286.92,280.41,289.77,288.87,293.48,295.54,285.25
09/11/2012 04:00,279.54,279.22,286.47,279.81,289.08,288.56,291.48,293.83,284.57
09/11/2012 05:00,279.03,278.73,286.13,278.91,288.79,288.73,291.075,291.96,284.13
09/11/2012 06:00,278.92,278.85,286.09,278.35,288.19,288.72,290.67,290.45,282.6
09/11/2012 07:00,278.58,277.72,285.99,278.4,288.42,288.93,291.32,289.85,281.85
09/11/2012 08:00,278.05,276.74,285.92,276.98,288.71,288.98,288.43,289.2,281.7
09/11/2012 09:00,277.58,276.62,285.77,276.62,288.76,288.78,288.21,289.94,279.8
09/11/2012 10:00,277.14,276.58,285.77,276.43,288.9,288.93,289.7,289.93,279.58
09/11/2012 11:00,276.61,276.78,285.23,275.91,288.95,289.06,289.11,288.75,278.81
09/11/2012 12:00,276.73,277.31,284.85,275.33,288.93,289.19,289.69,287.92,279.6
09/11/2012 13:00,276.94,277.5,284.59,275.79,288.94,288.84,288.89,287.44,279.08
09/11/2012 14:00,276.94,277.35,284.4,275.61,288.55,287.97,289.95,287.2,277.6
09/11/2012 15:00,276.96,277.82,284.65,275.48,288.32,287.88,289.66,288.02,280.96
09/11/2012 16:00,277.11,277.83,285.61,275.97,288.6,288.43,292.11,290.66,284.08
09/11/2012 17:00,277.83,278.62,286.71,277.69,289.76,290.8,294.01,296.73,284.99
09/11/2012 18:00,279.42,279.69,287.13,279.27,289.91,290.97,294.71,297.23,287.63
09/11/2012 19:00,281.02,280.44,288.25,280.21,290.93,291.38,296.26,300.02,290.17
09/11/2012 20:00,281.46,280.65,288.04,280.61,291.66,291.55,297.37,301.26,290.14
09/11/2012 21:00,281.83,281.03,285.99,281.14,291.07,291.69,297.46,301.53,290.8
09/11/2012 22:00,281.92,281.61,285.64,281.6,290.58,291.47,297.08,300.52,290.95
09/11/2012 23:00,282.4,281.71,285.47,281.72,289.56,291.35,296.29,299.4,290.04
10/11/2012 00:00,281.9,281.39,285.4,281.11,289.15,290.85,295.65,298.9,288.59
10/11/2012 01:00,280.59,280.15,284.83,280.12,288.87,290.27,294.74,297.51,286.91
10/11/2012 02:00,279.91,279.2,283.45,279.39,288.67,290.05,294.28,295.41,285.85
10/11/2012 03:00,279.07,278.36,283.12,278.98,288.67,289.77,294.21,293.39,284.57
10/11/2012 04:00,278.74,278.18,282.58,278.67,288.38,289.33,292.2,292.72,283.53
10/11/2012 05:00,278.58,278.09,281.88,277.13,288.63,289.05,291.855,291.83,281.3
10/11/2012 06:00,278.01,277.68,281.67,276.92,288.44,288.67,291.51,290.73,282.1
10/11/2012 07:00,277.24,277.04,281.36,276.54,288.24,288.21,291.18,290.27,281.97
10/11/2012 08:00,277.31,276.78,281.04,276.47,287.9,288.11,290.32,289.85,281.07
10/11/2012 09:00,277.11,276.61,280.92,276.25,287.45,287.6,289.59,289.66,280.95
10/11/2012 10:00,276.49,276.68,280.84,275.84,286.88,287.4,288.79,292.19,280.46
10/11/2012 11:00,275.6,276.83,280.56,275.53,286.17,287.5,288.52,292.57,282.02
10/11/2012 12:00,275.29,276.82,280.15,275.21,285.65,287.4,287.83,291.36,281.24
10/11/2012 13:00,275,276.05,279.89,275.15,285.55,287.14,287.8,290.52,279.86
10/11/2012 14:00,275.19,276.25,279.16,274.44,285.87,287.2,287.24,290.34,280.84
10/11/2012 15:00,274.99,276.45,279.07,274.2,285.84,287.15,287.05,291.5,283.37
10/11/2012 16:00,275.37,276.98,281.19,274.06,286.98,288,286.94,293.94,285.1
10/11/2012 17:00,276.31,277.04,283.67,275.87,287.87,288.64,286.94,294.64,285.26
10/11/2012 18:00,277.97,277.73,284.86,278.06,288.57,289.18,287,295.25,285.25
10/11/2012 19:00,279.05,278.26,285.69,278.86,289.35,289.39,287.5,296.26,285.33
10/11/2012 20:00,280.16,279,285.95,280.09,289.9,289.26,288.14,296.25,287.17
10/11/2012 21:00,280.36,279.5,286.34,280.8,289.9,289.2,288.3,296.14,285
10/11/2012 22:00,280.87,279.9,286.52,280.7,289.98,289.22,288.76,296.41,282.37
10/11/2012 23:00,280.47,279.74,286.12,280.51,289.57,288.88,288.24,295.83,282.59
11/11/2012 00:00,279.68,279.61,285.6,279.68,288.82,288.36,287.97,294.87,281.89
11/11/2012 01:00,278.62,278.7,284.51,278.02,287.56,287.52,285.76,294.19,280.55
11/11/2012 02:00,277.64,277.4,283.23,276.69,287.02,286.71,285.24,293.6,283.18
11/11/2012 03:00,277.97,276.88,282.57,276.07,286.42,285.69,284.36,292.3,282.62
11/11/2012 04:00,277.75,276.18,282.31,275.57,285.91,285.95,283.71,290.98,281.53
11/11/2012 05:00,277.52,276.3,281.85,275.12,285.56,285.82,282.57,289.98,281.08
11/11/2012 06:00,277.14,276.03,281.62,274.52,284.91,285.89,281.36,288.05,281.13
11/11/2012 07:00,277.11,276.45,281.29,274.28,284.26,285.84,280.1,286.81,281.99
11/11/2012 08:00,276.91,276.45,280.91,274.11,283.43,285.48,279.52,286.66,281.28
11/11/2012 09:00,276.15,276.24,280.98,273.86,282.83,285.39,279.66,286.27,282.43
11/11/2012 10:00,275.99,275.86,281.14,273.19,281.97,285.26,279.14,285.86,282.43
11/11/2012 11:00,275.86,275.81,280.55,272.91,281.45,285.13,279.13,285.41,281.89
11/11/2012 12:00,275.7,275.56,280.66,272.49,281.4,285.05,279.13,284.85,282.47
11/11/2012 13:00,275.65,275.18,280.22,272.31,280.87,284.79,278.33,284.11,282.09
11/11/2012 14:00,275.27,275.12,280.76,272.35,280.2,284.5,278.27,283.05,281.9
11/11/2012 15:00,274.57,275.08,280.87,272.51,280.26,284.82,277.99,283.8,282.1
11/11/2012 16:00,274.53,275.45,282.58,273.09,283.68,286.17,280.33,285.77,280.33
11/11/2012 17:00,275.35,275.92,284.52,273.93,286.31,287.83,282.27,287.02,278.83
11/11/2012 18:00,276.19,276.88,285.86,275.38,287.53,288.21,282.75,288.13,278.07
11/11/2012 19:00,278.04,277.42,286.29,278.02,288.52,289.19,284.45,288.27,278.98
11/11/2012 20:00,278.23,277.94,286.86,278.85,289,289.25,284.88,288.6,277.85
11/11/2012 21:00,278.8,278.6,286.92,279.51,289.22,289.15,284.66,288.91,277.72
11/11/2012 22:00,278.49,279.42,287.39,279.96,289.63,289.28,283.08,288.52,277.48
11/11/2012 23:00,278.7,279.46,287.19,279.72,289.33,288.96,283.75,288.34,277.44
12/11/2012 00:00,277.81,279.14,286.49,278.54,288.49,287.82,283.34,287.23,276.15
12/11/2012 01:00,276.02,277.92,284.82,277.19,287.93,286.92,282.51,286.86,274.69
12/11/2012 02:00,274.94,277.28,283.65,276.36,287.23,286.88,282.2,285.85,273.83
12/11/2012 03:00,274.02,275.62,282.17,274.8,286.13,285.7,280.93,284.17,272.76
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
